ORIGID,CountyName,PopulationCensus16,IGEasting,IGNorthing,Lat,Long,UniqueGeographicIdentifier,ConfirmedCovidCases,PopulationProportionCovidCases,x,y,FID,TimeStampDate
,Waterford,116176,234676,105809,52.2035,-7.4935,,37,31.84823,-7.4935,52.2035,6861,2020-03-30
,Westmeath,88770,238362,255966,53.5524,-7.4219,,80,90.120536,-7.4219,53.5524,6862,2020-03-30
,Wexford,149722,301627,141559,52.5164,-6.5037,,15,10.018568,-6.5037,52.5164,6863,2020-03-30
,Wicklow,142425,311162,197894,53.0205,-6.3442,,77,54.063542,-6.3442,53.0205,6864,2020-03-30
,Carlow,56932,278661,163444,52.7168,-6.8367,,3,5.269444,-6.8367,52.7168,6865,2020-03-31
,Cavan,76176,246380,304501,53.9878,-7.2937,,39,51.197227,-7.2937,53.9878,6866,2020-03-31
,Clare,118817,133493,182732,52.8917,-8.9889,,49,41.23989,-8.9889,52.8917,6867,2020-03-31
,Cork,542868,156242,77860,51.9517,-8.6372,,272,50.104261,-8.6372,51.9517,6868,2020-03-31
,Donegal,159192,202615,405691,54.8989,-7.96,,68,42.715714,-7.96,54.8989,6869,2020-03-31
,Dublin,1347359,313762,235813,53.3605,-6.292,,1838,136.415016,-6.292,53.3605,6870,2020-03-31
,Galway,258058,151045,235818,53.3705,-8.7362,,91,35.26339,-8.7362,53.3705,6871,2020-03-31
,Kerry,147707,92975,102996,52.1689,-9.565,,72,48.745151,-9.565,52.1689,6872,2020-03-31
,Kildare,222504,281262,221513,53.238,-6.7837,,90,40.448711,-6.7837,53.238,6873,2020-03-31
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,37,37.286359,-7.2175,52.5816,6874,2020-03-31
,Laois,84697,244211,193996,52.9952,-7.3423,,16,18.89087,-7.3423,52.9952,6875,2020-03-31
,Leitrim,32044,200446,319670,54.1261,-7.9939,,12,37.448508,-7.9939,54.1261,6876,2020-03-31
,Limerick,194899,149743,141780,52.5255,-8.7412,,94,48.230109,-8.7412,52.5255,6877,2020-03-31
,Longford,40873,220162,275901,53.7325,-7.6952,,14,34.25244,-7.6952,53.7325,6878,2020-03-31
,Louth,128884,299463,297349,53.9161,-6.487,,52,40.346358,-6.487,53.9161,6879,2020-03-31
,Mayo,130507,117679,297355,53.9191,-9.2537,,52,39.844606,-9.2537,53.9191,6880,2020-03-31
,Meath,195044,284946,271349,53.6851,-6.715,,74,37.940157,-6.715,53.6851,6881,2020-03-31
,Monaghan,61386,268914,326818,54.1857,-6.9452,,17,27.693611,-6.9452,54.1857,6882,2020-03-31
,Offaly,77961,222690,223679,53.2632,-7.6607,,46,59.003861,-7.6607,53.2632,6883,2020-03-31
,Roscommon,64544,182029,283486,53.8008,-8.2735,,10,15.493307,-8.2735,53.8008,6884,2020-03-31
,Sligo,65535,165130,323355,54.1581,-8.5345,,25,38.147555,-8.5345,54.1581,6885,2020-03-31
,Tipperary,159553,205427,154345,52.6407,-7.9206,,91,57.03434,-7.9206,52.6407,6886,2020-03-31
,Waterford,116176,234676,105809,52.2035,-7.4935,,38,32.708993,-7.4935,52.2035,6887,2020-03-31
,Westmeath,88770,238362,255966,53.5524,-7.4219,,81,91.247043,-7.4219,53.5524,6888,2020-03-31
,Wexford,149722,301627,141559,52.5164,-6.5037,,16,10.686472,-6.5037,52.5164,6889,2020-03-31
,Wicklow,142425,311162,197894,53.0205,-6.3442,,84,58.97841,-6.3442,53.0205,6890,2020-03-31
,Carlow,56932,278661,163444,52.7168,-6.8367,,3,5.269444,-6.8367,52.7168,6891,2020-04-01
,Cavan,76176,246380,304501,53.9878,-7.2937,,41,53.822726,-7.2937,53.9878,6892,2020-04-01
,Clare,118817,133493,182732,52.8917,-8.9889,,50,42.08152,-8.9889,52.8917,6893,2020-04-01
,Cork,542868,156242,77860,51.9517,-8.6372,,292,53.788398,-8.6372,51.9517,6894,2020-04-01
,Donegal,159192,202615,405691,54.8989,-7.96,,77,48.369265,-7.96,54.8989,6895,2020-04-01
,Dublin,1347359,313762,235813,53.3605,-6.292,,2077,154.153422,-6.292,53.3605,6896,2020-04-01
,Galway,258058,151045,235818,53.3705,-8.7362,,98,37.975959,-8.7362,53.3705,6897,2020-04-01
,Kerry,147707,92975,102996,52.1689,-9.565,,79,53.484263,-9.565,52.1689,6898,2020-04-01
,Kildare,222504,281262,221513,53.238,-6.7837,,103,46.291303,-6.7837,53.238,6899,2020-04-01
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,47,47.363754,-7.2175,52.5816,6900,2020-04-01
,Laois,84697,244211,193996,52.9952,-7.3423,,16,18.89087,-7.3423,52.9952,6901,2020-04-01
,Leitrim,32044,200446,319670,54.1261,-7.9939,,12,37.448508,-7.9939,54.1261,6902,2020-04-01
,Limerick,194899,149743,141780,52.5255,-8.7412,,96,49.256281,-8.7412,52.5255,6903,2020-04-01
,Longford,40873,220162,275901,53.7325,-7.6952,,16,39.145646,-7.6952,53.7325,6904,2020-04-01
,Louth,128884,299463,297349,53.9161,-6.487,,54,41.898141,-6.487,53.9161,6905,2020-04-01
,Mayo,130507,117679,297355,53.9191,-9.2537,,55,42.143333,-9.2537,53.9191,6906,2020-04-01
,Meath,195044,284946,271349,53.6851,-6.715,,88,45.118025,-6.715,53.6851,6907,2020-04-01
,Monaghan,61386,268914,326818,54.1857,-6.9452,,18,29.322647,-6.9452,54.1857,6908,2020-04-01
,Offaly,77961,222690,223679,53.2632,-7.6607,,47,60.286554,-7.6607,53.2632,6909,2020-04-01
,Roscommon,64544,182029,283486,53.8008,-8.2735,,13,20.141299,-8.2735,53.8008,6910,2020-04-01
,Sligo,65535,165130,323355,54.1581,-8.5345,,26,39.673457,-8.5345,54.1581,6911,2020-04-01
,Tipperary,159553,205427,154345,52.6407,-7.9206,,94,58.914593,-7.9206,52.6407,6912,2020-04-01
,Waterford,116176,234676,105809,52.2035,-7.4935,,43,37.012808,-7.4935,52.2035,6913,2020-04-01
,Westmeath,88770,238362,255966,53.5524,-7.4219,,86,96.879576,-7.4219,53.5524,6914,2020-04-01
,Wexford,149722,301627,141559,52.5164,-6.5037,,18,12.022281,-6.5037,52.5164,6915,2020-04-01
,Wicklow,142425,311162,197894,53.0205,-6.3442,,105,73.723012,-6.3442,53.0205,6916,2020-04-01
,Carlow,56932,278661,163444,52.7168,-6.8367,,6,10.538888,-6.8367,52.7168,6917,2020-04-02
,Cavan,76176,246380,304501,53.9878,-7.2937,,67,87.954211,-7.2937,53.9878,6918,2020-04-02
,Clare,118817,133493,182732,52.8917,-8.9889,,54,45.448042,-8.9889,52.8917,6919,2020-04-02
,Cork,542868,156242,77860,51.9517,-8.6372,,304,55.99888,-8.6372,51.9517,6920,2020-04-02
,Donegal,159192,202615,405691,54.8989,-7.96,,80,50.253782,-7.96,54.8989,6921,2020-04-02
,Dublin,1347359,313762,235813,53.3605,-6.292,,2251,167.067574,-6.292,53.3605,6922,2020-04-02
,Galway,258058,151045,235818,53.3705,-8.7362,,105,40.688527,-8.7362,53.3705,6923,2020-04-02
,Kerry,147707,92975,102996,52.1689,-9.565,,84,56.869343,-9.565,52.1689,6924,2020-04-02
,Kildare,222504,281262,221513,53.238,-6.7837,,136,61.122497,-6.7837,53.238,6925,2020-04-02
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,54,54.41793,-7.2175,52.5816,6926,2020-04-02
,Laois,84697,244211,193996,52.9952,-7.3423,,21,24.794267,-7.3423,52.9952,6927,2020-04-02
,Leitrim,32044,200446,319670,54.1261,-7.9939,,13,40.569217,-7.9939,54.1261,6928,2020-04-02
,Limerick,194899,149743,141780,52.5255,-8.7412,,116,59.518007,-8.7412,52.5255,6929,2020-04-02
,Longford,40873,220162,275901,53.7325,-7.6952,,17,41.592249,-7.6952,53.7325,6930,2020-04-02
,Louth,128884,299463,297349,53.9161,-6.487,,55,42.674032,-6.487,53.9161,6931,2020-04-02
,Mayo,130507,117679,297355,53.9191,-9.2537,,63,48.273273,-9.2537,53.9191,6932,2020-04-02
,Meath,195044,284946,271349,53.6851,-6.715,,93,47.681549,-6.715,53.6851,6933,2020-04-02
,Monaghan,61386,268914,326818,54.1857,-6.9452,,20,32.580719,-6.9452,54.1857,6934,2020-04-02
,Offaly,77961,222690,223679,53.2632,-7.6607,,63,80.809636,-7.6607,53.2632,6935,2020-04-02
,Roscommon,64544,182029,283486,53.8008,-8.2735,,13,20.141299,-8.2735,53.8008,6936,2020-04-02
,Sligo,65535,165130,323355,54.1581,-8.5345,,27,41.199359,-8.5345,54.1581,6937,2020-04-02
,Tipperary,159553,205427,154345,52.6407,-7.9206,,105,65.808853,-7.9206,52.6407,6938,2020-04-02
,Waterford,116176,234676,105809,52.2035,-7.4935,,43,37.012808,-7.4935,52.2035,6939,2020-04-02
,Westmeath,88770,238362,255966,53.5524,-7.4219,,92,103.638617,-7.4219,53.5524,6940,2020-04-02
,Wexford,149722,301627,141559,52.5164,-6.5037,,20,13.35809,-6.5037,52.5164,6941,2020-04-02
,Wicklow,142425,311162,197894,53.0205,-6.3442,,112,78.63788,-6.3442,53.0205,6942,2020-04-02
,Carlow,56932,278661,163444,52.7168,-6.8367,,12,21.077777,-6.8367,52.7168,6943,2020-04-03
,Cavan,76176,246380,304501,53.9878,-7.2937,,76,99.768956,-7.2937,53.9878,6944,2020-04-03
,Clare,118817,133493,182732,52.8917,-8.9889,,54,45.448042,-8.9889,52.8917,6945,2020-04-03
,Cork,542868,156242,77860,51.9517,-8.6372,,343,63.182947,-8.6372,51.9517,6946,2020-04-03
,Donegal,159192,202615,405691,54.8989,-7.96,,81,50.881954,-7.96,54.8989,6947,2020-04-03
,Dublin,1347359,313762,235813,53.3605,-6.292,,2490,184.80598,-6.292,53.3605,6948,2020-04-03
,Galway,258058,151045,235818,53.3705,-8.7362,,108,41.851057,-8.7362,53.3705,6949,2020-04-03
,Kerry,147707,92975,102996,52.1689,-9.565,,85,57.546359,-9.565,52.1689,6950,2020-04-03
,Kildare,222504,281262,221513,53.238,-6.7837,,152,68.313379,-6.7837,53.238,6951,2020-04-03
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,73,73.564979,-7.2175,52.5816,6952,2020-04-03
,Laois,84697,244211,193996,52.9952,-7.3423,,22,25.974946,-7.3423,52.9952,6953,2020-04-03
,Leitrim,32044,200446,319670,54.1261,-7.9939,,13,40.569217,-7.9939,54.1261,6954,2020-04-03
,Limerick,194899,149743,141780,52.5255,-8.7412,,128,65.675042,-8.7412,52.5255,6955,2020-04-03
,Longford,40873,220162,275901,53.7325,-7.6952,,17,41.592249,-7.6952,53.7325,6956,2020-04-03
,Louth,128884,299463,297349,53.9161,-6.487,,64,49.657056,-6.487,53.9161,6957,2020-04-03
,Mayo,130507,117679,297355,53.9191,-9.2537,,78,59.766909,-9.2537,53.9191,6958,2020-04-03
,Meath,195044,284946,271349,53.6851,-6.715,,106,54.346712,-6.715,53.6851,6959,2020-04-03
,Monaghan,61386,268914,326818,54.1857,-6.9452,,23,37.467827,-6.9452,54.1857,6960,2020-04-03
,Offaly,77961,222690,223679,53.2632,-7.6607,,64,82.092328,-7.6607,53.2632,6961,2020-04-03
,Roscommon,64544,182029,283486,53.8008,-8.2735,,15,23.23996,-8.2735,53.8008,6962,2020-04-03
,Sligo,65535,165130,323355,54.1581,-8.5345,,28,42.725261,-8.5345,54.1581,6963,2020-04-03
,Tipperary,159553,205427,154345,52.6407,-7.9206,,118,73.956616,-7.9206,52.6407,6964,2020-04-03
,Waterford,116176,234676,105809,52.2035,-7.4935,,46,39.595097,-7.4935,52.2035,6965,2020-04-03
,Westmeath,88770,238362,255966,53.5524,-7.4219,,94,105.89163,-7.4219,53.5524,6966,2020-04-03
,Wexford,149722,301627,141559,52.5164,-6.5037,,21,14.025995,-6.5037,52.5164,6967,2020-04-03
,Wicklow,142425,311162,197894,53.0205,-6.3442,,132,92.680358,-6.3442,53.0205,6968,2020-04-03
,Carlow,56932,278661,163444,52.7168,-6.8367,,12,21.077777,-6.8367,52.7168,6969,2020-04-04
,Cavan,76176,246380,304501,53.9878,-7.2937,,115,150.966184,-7.2937,53.9878,6970,2020-04-04
,Clare,118817,133493,182732,52.8917,-8.9889,,60,50.497824,-8.9889,52.8917,6971,2020-04-04
,Cork,542868,156242,77860,51.9517,-8.6372,,362,66.682877,-8.6372,51.9517,6972,2020-04-04
,Donegal,159192,202615,405691,54.8989,-7.96,,103,64.701744,-7.96,54.8989,6973,2020-04-04
,Dublin,1347359,313762,235813,53.3605,-6.292,,2692,199.798272,-6.292,53.3605,6974,2020-04-04
,Galway,258058,151045,235818,53.3705,-8.7362,,112,43.401096,-8.7362,53.3705,6975,2020-04-04
,Kerry,147707,92975,102996,52.1689,-9.565,,89,60.254423,-9.565,52.1689,6976,2020-04-04
,Kildare,222504,281262,221513,53.238,-6.7837,,175,78.650271,-6.7837,53.238,6977,2020-04-04
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,75,75.580458,-7.2175,52.5816,6978,2020-04-04
,Laois,84697,244211,193996,52.9952,-7.3423,,25,29.516984,-7.3423,52.9952,6979,2020-04-04
,Leitrim,32044,200446,319670,54.1261,-7.9939,,14,43.689926,-7.9939,54.1261,6980,2020-04-04
,Limerick,194899,149743,141780,52.5255,-8.7412,,140,71.832077,-8.7412,52.5255,6981,2020-04-04
,Longford,40873,220162,275901,53.7325,-7.6952,,21,51.378661,-7.6952,53.7325,6982,2020-04-04
,Louth,128884,299463,297349,53.9161,-6.487,,65,50.432947,-6.487,53.9161,6983,2020-04-04
,Mayo,130507,117679,297355,53.9191,-9.2537,,107,81.987939,-9.2537,53.9191,6984,2020-04-04
,Meath,195044,284946,271349,53.6851,-6.715,,141,72.29138,-6.715,53.6851,6985,2020-04-04
,Monaghan,61386,268914,326818,54.1857,-6.9452,,52,84.709869,-6.9452,54.1857,6986,2020-04-04
,Offaly,77961,222690,223679,53.2632,-7.6607,,66,84.657713,-7.6607,53.2632,6987,2020-04-04
,Roscommon,64544,182029,283486,53.8008,-8.2735,,18,27.887952,-8.2735,53.8008,6988,2020-04-04
,Sligo,65535,165130,323355,54.1581,-8.5345,,28,42.725261,-8.5345,54.1581,6989,2020-04-04
,Tipperary,159553,205427,154345,52.6407,-7.9206,,125,78.343873,-7.9206,52.6407,6990,2020-04-04
,Waterford,116176,234676,105809,52.2035,-7.4935,,49,42.177386,-7.4935,52.2035,6991,2020-04-04
,Westmeath,88770,238362,255966,53.5524,-7.4219,,107,120.536217,-7.4219,53.5524,6992,2020-04-04
,Wexford,149722,301627,141559,52.5164,-6.5037,,21,14.025995,-6.5037,52.5164,6993,2020-04-04
,Wicklow,142425,311162,197894,53.0205,-6.3442,,142,99.701597,-6.3442,53.0205,6994,2020-04-04
,Carlow,56932,278661,163444,52.7168,-6.8367,,12,21.077777,-6.8367,52.7168,6995,2020-04-05
,Cavan,76176,246380,304501,53.9878,-7.2937,,123,161.468179,-7.2937,53.9878,6996,2020-04-05
,Clare,118817,133493,182732,52.8917,-8.9889,,65,54.705976,-8.9889,52.8917,6997,2020-04-05
,Cork,542868,156242,77860,51.9517,-8.6372,,421,77.551081,-8.6372,51.9517,6998,2020-04-05
,Donegal,159192,202615,405691,54.8989,-7.96,,114,71.611639,-7.96,54.8989,6999,2020-04-05
,Dublin,1347359,313762,235813,53.3605,-6.292,,3061,227.185182,-6.292,53.3605,7000,2020-04-05
,Galway,258058,151045,235818,53.3705,-8.7362,,128,49.601252,-8.7362,53.3705,7001,2020-04-05
,Kerry,147707,92975,102996,52.1689,-9.565,,117,79.21087,-9.565,52.1689,7002,2020-04-05
,Kildare,222504,281262,221513,53.238,-6.7837,,200,89.886025,-6.7837,53.238,7003,2020-04-05
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,79,79.611416,-7.2175,52.5816,7004,2020-04-05
,Laois,84697,244211,193996,52.9952,-7.3423,,31,36.60106,-7.3423,52.9952,7005,2020-04-05
,Leitrim,32044,200446,319670,54.1261,-7.9939,,18,56.172762,-7.9939,54.1261,7006,2020-04-05
,Limerick,194899,149743,141780,52.5255,-8.7412,,143,73.371336,-8.7412,52.5255,7007,2020-04-05
,Longford,40873,220162,275901,53.7325,-7.6952,,25,61.165072,-7.6952,53.7325,7008,2020-04-05
,Louth,128884,299463,297349,53.9161,-6.487,,85,65.950777,-6.487,53.9161,7009,2020-04-05
,Mayo,130507,117679,297355,53.9191,-9.2537,,126,96.546545,-9.2537,53.9191,7010,2020-04-05
,Meath,195044,284946,271349,53.6851,-6.715,,168,86.134411,-6.715,53.6851,7011,2020-04-05
,Monaghan,61386,268914,326818,54.1857,-6.9452,,58,94.484084,-6.9452,54.1857,7012,2020-04-05
,Offaly,77961,222690,223679,53.2632,-7.6607,,73,93.636562,-7.6607,53.2632,7013,2020-04-05
,Roscommon,64544,182029,283486,53.8008,-8.2735,,22,34.085275,-8.2735,53.8008,7014,2020-04-05
,Sligo,65535,165130,323355,54.1581,-8.5345,,28,42.725261,-8.5345,54.1581,7015,2020-04-05
,Tipperary,159553,205427,154345,52.6407,-7.9206,,133,83.357881,-7.9206,52.6407,7016,2020-04-05
,Waterford,116176,234676,105809,52.2035,-7.4935,,49,42.177386,-7.4935,52.2035,7017,2020-04-05
,Westmeath,88770,238362,255966,53.5524,-7.4219,,121,136.307311,-7.4219,53.5524,7018,2020-04-05
,Wexford,149722,301627,141559,52.5164,-6.5037,,22,14.693899,-6.5037,52.5164,7019,2020-04-05
,Wicklow,142425,311162,197894,53.0205,-6.3442,,171,120.063191,-6.3442,53.0205,7020,2020-04-05
,Carlow,56932,278661,163444,52.7168,-6.8367,,15,26.347221,-6.8367,52.7168,7021,2020-04-06
,Cavan,76176,246380,304501,53.9878,-7.2937,,129,169.344675,-7.2937,53.9878,7022,2020-04-06
,Clare,118817,133493,182732,52.8917,-8.9889,,66,55.547607,-8.9889,52.8917,7023,2020-04-06
,Cork,542868,156242,77860,51.9517,-8.6372,,431,79.393149,-8.6372,51.9517,7024,2020-04-06
,Donegal,159192,202615,405691,54.8989,-7.96,,120,75.380672,-7.96,54.8989,7025,2020-04-06
,Dublin,1347359,313762,235813,53.3605,-6.292,,3268,242.548571,-6.292,53.3605,7026,2020-04-06
,Galway,258058,151045,235818,53.3705,-8.7362,,134,51.926311,-8.7362,53.3705,7027,2020-04-06
,Kerry,147707,92975,102996,52.1689,-9.565,,122,82.59595,-9.565,52.1689,7028,2020-04-06
,Kildare,222504,281262,221513,53.238,-6.7837,,233,104.717219,-6.7837,53.238,7029,2020-04-06
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,88,88.681071,-7.2175,52.5816,7030,2020-04-06
,Laois,84697,244211,193996,52.9952,-7.3423,,34,40.143098,-7.3423,52.9952,7031,2020-04-06
,Leitrim,32044,200446,319670,54.1261,-7.9939,,20,62.414181,-7.9939,54.1261,7032,2020-04-06
,Limerick,194899,149743,141780,52.5255,-8.7412,,160,82.093802,-8.7412,52.5255,7033,2020-04-06
,Longford,40873,220162,275901,53.7325,-7.6952,,35,85.631101,-7.6952,53.7325,7034,2020-04-06
,Louth,128884,299463,297349,53.9161,-6.487,,96,74.485584,-6.487,53.9161,7035,2020-04-06
,Mayo,130507,117679,297355,53.9191,-9.2537,,130,99.611515,-9.2537,53.9191,7036,2020-04-06
,Meath,195044,284946,271349,53.6851,-6.715,,183,93.824983,-6.715,53.6851,7037,2020-04-06
,Monaghan,61386,268914,326818,54.1857,-6.9452,,62,101.000228,-6.9452,54.1857,7038,2020-04-06
,Offaly,77961,222690,223679,53.2632,-7.6607,,77,98.767332,-7.6607,53.2632,7039,2020-04-06
,Roscommon,64544,182029,283486,53.8008,-8.2735,,22,34.085275,-8.2735,53.8008,7040,2020-04-06
,Sligo,65535,165130,323355,54.1581,-8.5345,,28,42.725261,-8.5345,54.1581,7041,2020-04-06
,Tipperary,159553,205427,154345,52.6407,-7.9206,,137,85.864885,-7.9206,52.6407,7042,2020-04-06
,Waterford,116176,234676,105809,52.2035,-7.4935,,52,44.759675,-7.4935,52.2035,7043,2020-04-06
,Westmeath,88770,238362,255966,53.5524,-7.4219,,134,150.951898,-7.4219,53.5524,7044,2020-04-06
,Wexford,149722,301627,141559,52.5164,-6.5037,,24,16.029708,-6.5037,52.5164,7045,2020-04-06
,Wicklow,142425,311162,197894,53.0205,-6.3442,,181,127.08443,-6.3442,53.0205,7046,2020-04-06
,Carlow,56932,278661,163444,52.7168,-6.8367,,16,28.103703,-6.8367,52.7168,7047,2020-04-07
,Cavan,76176,246380,304501,53.9878,-7.2937,,132,173.282924,-7.2937,53.9878,7048,2020-04-07
,Clare,118817,133493,182732,52.8917,-8.9889,,68,57.230868,-8.9889,52.8917,7049,2020-04-07
,Cork,542868,156242,77860,51.9517,-8.6372,,472,86.94563,-8.6372,51.9517,7050,2020-04-07
,Donegal,159192,202615,405691,54.8989,-7.96,,125,78.521534,-7.96,54.8989,7051,2020-04-07
,Dublin,1347359,313762,235813,53.3605,-6.292,,3557,263.99794,-6.292,53.3605,7052,2020-04-07
,Galway,258058,151045,235818,53.3705,-8.7362,,134,51.926311,-8.7362,53.3705,7053,2020-04-07
,Kerry,147707,92975,102996,52.1689,-9.565,,125,84.626998,-9.565,52.1689,7054,2020-04-07
,Kildare,222504,281262,221513,53.238,-6.7837,,253,113.705821,-6.7837,53.238,7055,2020-04-07
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,90,90.69655,-7.2175,52.5816,7056,2020-04-07
,Laois,84697,244211,193996,52.9952,-7.3423,,37,43.685136,-7.3423,52.9952,7057,2020-04-07
,Leitrim,32044,200446,319670,54.1261,-7.9939,,23,71.776308,-7.9939,54.1261,7058,2020-04-07
,Limerick,194899,149743,141780,52.5255,-8.7412,,173,88.763924,-8.7412,52.5255,7059,2020-04-07
,Longford,40873,220162,275901,53.7325,-7.6952,,36,88.077704,-7.6952,53.7325,7060,2020-04-07
,Louth,128884,299463,297349,53.9161,-6.487,,106,82.244499,-6.487,53.9161,7061,2020-04-07
,Mayo,130507,117679,297355,53.9191,-9.2537,,134,102.676485,-9.2537,53.9191,7062,2020-04-07
,Meath,195044,284946,271349,53.6851,-6.715,,198,101.515555,-6.715,53.6851,7063,2020-04-07
,Monaghan,61386,268914,326818,54.1857,-6.9452,,63,102.629264,-6.9452,54.1857,7064,2020-04-07
,Offaly,77961,222690,223679,53.2632,-7.6607,,81,103.898103,-7.6607,53.2632,7065,2020-04-07
,Roscommon,64544,182029,283486,53.8008,-8.2735,,22,34.085275,-8.2735,53.8008,7066,2020-04-07
,Sligo,65535,165130,323355,54.1581,-8.5345,,28,42.725261,-8.5345,54.1581,7067,2020-04-07
,Tipperary,159553,205427,154345,52.6407,-7.9206,,140,87.745138,-7.9206,52.6407,7068,2020-04-07
,Waterford,116176,234676,105809,52.2035,-7.4935,,56,48.202727,-7.4935,52.2035,7069,2020-04-07
,Westmeath,88770,238362,255966,53.5524,-7.4219,,142,159.963952,-7.4219,53.5524,7070,2020-04-07
,Wexford,149722,301627,141559,52.5164,-6.5037,,26,17.365517,-6.5037,52.5164,7071,2020-04-07
,Wicklow,142425,311162,197894,53.0205,-6.3442,,207,145.339652,-6.3442,53.0205,7072,2020-04-07
,Carlow,56932,278661,163444,52.7168,-6.8367,,19,33.373147,-6.8367,52.7168,7073,2020-04-08
,Cavan,76176,246380,304501,53.9878,-7.2937,,151,198.225163,-7.2937,53.9878,7074,2020-04-08
,Clare,118817,133493,182732,52.8917,-8.9889,,69,58.072498,-8.9889,52.8917,7075,2020-04-08
,Cork,542868,156242,77860,51.9517,-8.6372,,503,92.656042,-8.6372,51.9517,7076,2020-04-08
,Donegal,159192,202615,405691,54.8989,-7.96,,145,91.084979,-7.96,54.8989,7077,2020-04-08
,Dublin,1347359,313762,235813,53.3605,-6.292,,3873,287.451229,-6.292,53.3605,7078,2020-04-08
,Galway,258058,151045,235818,53.3705,-8.7362,,160,62.001566,-8.7362,53.3705,7079,2020-04-08
,Kerry,147707,92975,102996,52.1689,-9.565,,145,98.167318,-9.565,52.1689,7080,2020-04-08
,Kildare,222504,281262,221513,53.238,-6.7837,,290,130.334736,-6.7837,53.238,7081,2020-04-08
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,96,96.742986,-7.2175,52.5816,7082,2020-04-08
,Laois,84697,244211,193996,52.9952,-7.3423,,49,57.853289,-7.3423,52.9952,7083,2020-04-08
,Leitrim,32044,200446,319670,54.1261,-7.9939,,25,78.017726,-7.9939,54.1261,7084,2020-04-08
,Limerick,194899,149743,141780,52.5255,-8.7412,,186,95.434045,-8.7412,52.5255,7085,2020-04-08
,Longford,40873,220162,275901,53.7325,-7.6952,,41,100.310719,-7.6952,53.7325,7086,2020-04-08
,Louth,128884,299463,297349,53.9161,-6.487,,116,90.003414,-6.487,53.9161,7087,2020-04-08
,Mayo,130507,117679,297355,53.9191,-9.2537,,153,117.235091,-9.2537,53.9191,7088,2020-04-08
,Meath,195044,284946,271349,53.6851,-6.715,,206,105.617194,-6.715,53.6851,7089,2020-04-08
,Monaghan,61386,268914,326818,54.1857,-6.9452,,69,112.40348,-6.9452,54.1857,7090,2020-04-08
,Offaly,77961,222690,223679,53.2632,-7.6607,,88,112.876951,-7.6607,53.2632,7091,2020-04-08
,Roscommon,64544,182029,283486,53.8008,-8.2735,,26,40.282598,-8.2735,53.8008,7092,2020-04-08
,Sligo,65535,165130,323355,54.1581,-8.5345,,31,47.302968,-8.5345,54.1581,7093,2020-04-08
,Tipperary,159553,205427,154345,52.6407,-7.9206,,151,94.639399,-7.9206,52.6407,7094,2020-04-08
,Waterford,116176,234676,105809,52.2035,-7.4935,,60,51.645779,-7.4935,52.2035,7095,2020-04-08
,Westmeath,88770,238362,255966,53.5524,-7.4219,,152,171.229019,-7.4219,53.5524,7096,2020-04-08
,Wexford,149722,301627,141559,52.5164,-6.5037,,30,20.037135,-6.5037,52.5164,7097,2020-04-08
,Wicklow,142425,311162,197894,53.0205,-6.3442,,237,166.40337,-6.3442,53.0205,7098,2020-04-08
,Carlow,56932,278661,163444,52.7168,-6.8367,,22,38.642591,-6.8367,52.7168,7099,2020-04-09
,Cavan,76176,246380,304501,53.9878,-7.2937,,169,221.854652,-7.2937,53.9878,7100,2020-04-09
,Clare,118817,133493,182732,52.8917,-8.9889,,85,71.538585,-8.9889,52.8917,7101,2020-04-09
,Cork,542868,156242,77860,51.9517,-8.6372,,581,107.024175,-8.6372,51.9517,7102,2020-04-09
,Donegal,159192,202615,405691,54.8989,-7.96,,167,104.904769,-7.96,54.8989,7103,2020-04-09
,Dublin,1347359,313762,235813,53.3605,-6.292,,4156,308.455282,-6.292,53.3605,7104,2020-04-09
,Galway,258058,151045,235818,53.3705,-8.7362,,169,65.489154,-8.7362,53.3705,7105,2020-04-09
,Kerry,147707,92975,102996,52.1689,-9.565,,155,104.937478,-9.565,52.1689,7106,2020-04-09
,Kildare,222504,281262,221513,53.238,-6.7837,,332,149.210801,-6.7837,53.238,7107,2020-04-09
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,115,115.890035,-7.2175,52.5816,7108,2020-04-09
,Laois,84697,244211,193996,52.9952,-7.3423,,61,72.021441,-7.3423,52.9952,7109,2020-04-09
,Leitrim,32044,200446,319670,54.1261,-7.9939,,31,96.74198,-7.9939,54.1261,7110,2020-04-09
,Limerick,194899,149743,141780,52.5255,-8.7412,,222,113.905151,-8.7412,52.5255,7111,2020-04-09
,Longford,40873,220162,275901,53.7325,-7.6952,,45,110.09713,-7.6952,53.7325,7112,2020-04-09
,Louth,128884,299463,297349,53.9161,-6.487,,133,103.193569,-6.487,53.9161,7113,2020-04-09
,Mayo,130507,117679,297355,53.9191,-9.2537,,168,128.728727,-9.2537,53.9191,7114,2020-04-09
